id,complex_name,count,accession_numbers
3206,SMAD4-SKI-NCOR complex,1,['Q13485']
3740,SKI-SMAD3-SMAD4 complex,1,['Q13485']
3754,CREBBP-SMAD3-SMAD4 heteropentamer,1,['Q13485']
6649,SMAD3-SMAD4-WWTR1 complex,1,['Q13485']
8352,SMAD3-SMAD4-SKIL complex,1,['Q13485']
8763,HYAL2-SMAD4-WWOX complex,1,['Q13485']
8764,SMAD4-TP53-WWOX complex,1,['Q13485']
9201,PARP2-SMAD4 complex,1,['Q13485']
2809,9-1-1-APE1 complex,1,['P27695']
6811,RXFP1 signalosome,1,['P17612']
7693,AKT1-MAPK14-MAPKAPK2 complex,1,['Q16539']
7694,MAPK14-MAPKAPK3 complex,1,['Q16539']
6390,Endosomal targeting complex (VIPAS39-VPS33B),1,['Q9H267']
8061,CSK-FYN-PAG1 complex,1,['P41240']
8064,CSK-PAG1 complex,1,['P41240']
2510,CRKL-WAS-WIPF1-ZAP70 complex,1,['P46109']
2511,CRKL-WAS-WIPF1 complex,1,['P46109']
7789,STX1A-STXBP1 complex,1,['P61764']
7591,Del133-p53beta-RHOB complex,1,['P62745']
8904,NR1H3-PPARD complex,1,['Q03181']
8905,NR1H2-PPARD complex,1,['Q03181']
9638,PPARD-RXRA complex,1,['Q03181']
143,APBB1-APP695-LRP1 complex,1,['Q07954']
10199,LRP1-MAPT complex,1,['Q07954']
10317,ADRA1D-SNTB2 complex,1,['Q13425']
7098,ASAH1-NR5A1 complex,1,['Q13510']
422,CAV3-DAG1 complex,1,['Q14118']
5526,BCL2-CALM1-FKBP38 complex,1,['Q14318']
8553,IFI16-BRCA1 complex,1,['Q16666']
756,Prune-Gelsolin complex,1,['P06396']
9127,AR-GSN complex,1,['P06396']
9880,GSN-PTK2B complex,1,['P06396']
7111,NUFIP2-Roquin1 complex,1,['Q7Z417']
9174,AR-COPS2 complex,1,['P61201']
9806,COPS2-THRA complex,1,['P61201']
9807,COPS2-THRB complex,1,['P61201']
10907,ABCA1- CSN2-CSN5 complex,1,['P61201']
1379,GALNS-lysosomal hydrolase 1.27 MDa complex,1,['P16278']
8004,Cathepsin A-beta-galactosidase complex,1,['P16278']
8005,Cathepsin A-beta-galactosidase-neuraminidase complex,1,['P16278']
5244,DPM1-DPM2-DPM3 complex,1,['O60762']
7116,GRB7-PTK2 complex,1,['Q05397']
7416,GJB2-NANOG-PTK2 complex,1,['Q05397']
8909,PIK3R1-PTK2-RARA complex,1,['Q05397']
1519,IL6ST-PRKCD-STAT3 complex,1,['P40763']
1521,p300-SMAD1-STAT3 complex,1,['P40763']
1522,STAT3 homodimer,1,['P40763']
7317,RELA-STAT3 complex,1,['P40763']
7613,MN-hexamer complex,1,['P40763']
8059,LYN-PAG1-STAT3 complex,1,['P40763']
9148,AR-STAT3 complex,1,['P40763']
9590,PPARG-STAT3 complex,1,['P40763']
9712,HDAC11-STAT3 complex,1,['P40763']
9713,HDAC3-STAT3 complex,1,['P40763']
10247,CD274-STAT3 complex,1,['P40763']
8600,"MIA complex (CHCHD4, GFER), mitochondrial",1,['Q8N4Q1']
8767,BCLAF1-TET2 complex,1,['Q9NYF8']
1826,SMAD3-HEF1-APC10-CDH1 complex,1,['Q9UM13']
6690,NEDD4-PI4K2A complex,1,['Q9BTU6']
6691,CLTC-PI4K2A complex,1,['Q9BTU6']
6692,BLOC1S6-PI4K2A complex,1,['Q9BTU6']
6693,DVL1-PI4K2A complex,1,['Q9BTU6']
6701,DVL1-PIP5K1B-PI4K2A complex,1,['Q9BTU6']
6707,PIP5K1B-PI4K2A complex,1,['Q9BTU6']
9944,ALDH5A1 homotetramer,1,['P51649']
8489,TFG-TRAF3 complex,1,['Q92734']
7568,LATS2-SIAH2-ZYX complex,1,['Q15942']
9316,HSP90B1-PCSK9 complex,1,['P14625']
5371,Grancalcin-sorcin complex,1,['P30626']
5372,Sorcin homodimer,1,['P30626']
6365,Synexin-sorcin complex,1,['P30626']
7123,"TIM23(motor) subcomplex (GRPEL1, GRPEL2), mitochondrial",1,['Q9HAV7']
1990,PGRMC1-SCAP complex,1,['O00264']
5609,Emerin regulatory complex,1,['Q8WWI1']
6617,NF2-WWC1 complex,1,['P35240']
7830,AMOT-MPP5-NF2-PATJ complex,1,['P35240']
2455,CIN85-SH3GL2 complex,1,['Q96B97']
2457,CIN85-SH3GL3 complex,1,['Q96B97']
3173,CIN85 homotetramer,1,['Q96B97']
3174,BLNK-SH3KBP1 complex,1,['Q96B97']
5720,CBL-SH3KBP1 complex,1,['Q96B97']
5721,CIN85-CBL-SH3GL2 complex,1,['Q96B97']
5724,CIN85-SH3GL3-CBL complex,1,['Q96B97']
6293,DDN-MAGI2-SH3KBP1 complex,1,['Q96B97']
7839,MUC1-SH3KBP1 complex,1,['Q96B97']
123,Rnase/Mrp complex,1,['Q99575']
3458,B23-NPM3 complex,1,['P06748']
15,NCOR complex,1,['Q9BZK7']
741,NCOR-HDAC3 complex,1,['Q9BZK7']
74,HOMER3-IP3R-TRPC1 complex,1,['Q14573']
149,PBAF complex (Polybromo- and BAF containing complex),1,['Q969G3']
554,PBAF complex,1,['Q969G3']
556,"PBAF complex, BAF200-specific",1,['Q969G3']
1238,PBAF complex (Polybromo- and BAF containing complex),1,['Q969G3']
1239,EBAFb complex,1,['Q969G3']
7975,PBAF complex,1,['Q969G3']
1146,Cleavage stimulation factor,1,['P33240']
2211,BARD1-BRCA1-CSTF complex,1,['P33240']
2783,BARD1-BRCA1-CSTF64 complex,1,['P33240']
1612,"Heterotrimeric G protein complex (GNG2, GNB1, GNAS)",1,['P62873']
1614,GNB1-GNG2-MCF2 complex,1,['P62873']
1615,BTK-GNB1-GNG2 complex,1,['P62873']
1617,CACNA1A-GNB1-GNG2 complex,1,['P62873']
1618,GNB1-GNG2-PTH1R complex,1,['P62873']
1619,GNB1-GNG2-HDAC5 complex,1,['P62873']
1620,GNB1-GNG2-HDAC4 complex,1,['P62873']
6209,GNAI1-GNB1-GNG2-MTNR1A-RGS20 complex,1,['P62873']
6391,KCTD12-GNB1-GNG2 complex,1,['P62873']
6392,KCTD8-GNB1-GNG2 complex,1,['P62873']
6393,KCTD16-GNB1-GNG2 complex,1,['P62873']
7014,"Heterotrimeric G protein complex (GNAI1, GNB1, GNGT1)",1,['P62873']
7019,"Heterotrimeric G protein complex (GNAI1, GNB1, GNG2)",1,['P62873']
7024,"Heterotrimeric G protein complex (GNAI1, GNB1, GNG3)",1,['P62873']
7031,"Heterotrimeric G protein complex (GNAI1, GNB1, GNG4)",1,['P62873']
7036,"Heterotrimeric G protein complex (GNAI1, GNB1, GNG5)",1,['P62873']
7066,"Heterotrimeric G protein complex (GNAI1, GNB1, GNG7)",1,['P62873']
7071,"Heterotrimeric G protein complex (GNAI1, GNB1, GNG8)",1,['P62873']
7076,"Heterotrimeric G protein complex (GNAI1, GNB1, GNG10)",1,['P62873']
7081,"Heterotrimeric G protein complex (GNAI1, GNB1, GNG11)",1,['P62873']
7086,"Heterotrimeric G protein complex (GNAI1, GNB1, GNG12)",1,['P62873']
7092,"Heterotrimeric G protein complex (GNAI1, GNB1, GNG13)",1,['P62873']
7097,"Heterotrimeric G protein complex (GNAS-L, GNB1, GNGT1)",1,['P62873']
7152,"Heterotrimeric G protein complex (GNAS-L, GNB1, GNG3)",1,['P62873']
7160,"Heterotrimeric G protein complex (GNAS-L, GNB1, GNG4)",1,['P62873']
7165,"Heterotrimeric G protein complex (GNAS-L, GNB1, GNG5)",1,['P62873']
7170,"Heterotrimeric G protein complex (GNAS-L, GNB1, GNG7)",1,['P62873']
7175,"Heterotrimeric G protein complex (GNAS-L, GNB1, GNG8)",1,['P62873']
7187,"Heterotrimeric G protein complex (GNAS-L, GNB1, GNG10)",1,['P62873']
7195,"Heterotrimeric G protein complex (GNAS-L, GNB1, GNG11)",1,['P62873']
7204,"Heterotrimeric G protein complex (GNAS-L, GNB1, GNG12)",1,['P62873']
7209,"Heterotrimeric G protein complex (GNAS-L, GNB1, GNG13)",1,['P62873']
7805,ARRB2-GNB1-GNG2-PTH1R complex,1,['P62873']
8181,"G protein beta-gamma dimer (GNB1, GNG2)",1,['P62873']
8192,GNB1-PDCL complex,1,['P62873']
8335,GNAI1-GNB1-GNGT1-NTS-NTSR1 complex,1,['P62873']
9497,Glucagon-GCGR-Gs complex,1,['P62873']
9637,GNAS-GNB1-GNG2-SCT-SCTR complex,1,['P62873']
9752,Calcitonin-CALCR-GNAS-GNB1-GNG2 complex,1,['P62873']
9788,CASR-GNAQ-GNB1-GNG2 complex,1,['P62873']
9854,CALCA-CALCRL-Gs-RAMP1 complex,1,['P62873']
9857,Adrenomedullin-CALCRL-Gs-RAMP2 complex,1,['P62873']
9858,Adrenomedullin-CALCRL-Gs-RAMP3 complex,1,['P62873']
9859,Adrenomedullin 2-CALCRL-Gs-RAMP3 complex,1,['P62873']
10881,CD69-GNAI1-GNB1-GNG2-S1PR1 complex,1,['P62873']
6651,WWTR1-YAP1 complex,1,['P46937']
7620,YAP-PRDM4 transcription factor complex,1,['P46937']
7755,YAP-cMYC complex,1,['P46937']
10967,ABCC9-KCNJ11-LDHA (muscle form) complex,1,['P00338']
10969,LDHA homotetramer,1,['P00338']
6498,"TOM subcomplex (TOMM7, TOMM22, TOMM40), mitochondrial",1,['O96008']
8691,"PRKN-TOMM40 subcomplex, mitochondrial",1,['O96008']
2352,ITGAV-ITGB6-SPP1 complex,1,['P06756']
2353,ITGAV-ITGB6-TGFB3 complex,1,['P06756']
2354,ITGAV-ITGB6 complex,1,['P06756']
2358,ITGAV-ITGB3-SPP1 complex,1,['P06756']
2359,ITGAV-ITGB3-ADAM15 complex,1,['P06756']
2362,ITAGV-ITGB3-F11R complex,1,['P06756']
2364,ITGAV-ITGB3-ADAM23 complex,1,['P06756']
2365,ITGAV-ITGB3-COL4A3 complex,1,['P06756']
2366,ITGAV-ITGB3-PPAP2b complex,1,['P06756']
2816,ITGAV-ITGB3 complex,1,['P06756']
2849,ITGAV-ITGB3-NOV complex,1,['P06756']
3103,ITGAV-ITGB3-SLC3A2 complex,1,['P06756']
3110,GNA12-ITGAV-P2RY2 complex,1,['P06756']
6980,IGF1-IGF1R-ITGAV-ITGB3 complex,1,['P06756']
6993,FGF1-ITGAV-ITGB3 complex,1,['P06756']
7933,ERBB3-ITGAV-ITGB3-NRG1 complex,1,['P06756']
10136,ITGAV-ITGB3-TEK complex,1,['P06756']
6890,Phosphatidylinositol 4-kinase complex,1,['P42356']
2351,ITGB6-FYN-FN1 complex,1,['P02751']
6820,"APOL1 complex B (APOL1, APOA1, HPR, FN1, IGHM)",1,['P02751']
10451,TRAF3IP1-TUBB2A complex,1,['Q13885']
1174,PHAX-CBC complex (cap binding complex),1,['Q9H814']
521,Polycystin-1-E-cadherin-beta-catenin complex,1,['P35222']
826,CDH5-CTNNB1-PARD3 complex,1,['P35222']
3004,APC-AXIN1-CTNNB1 complex,1,['P35222']
3155,TFC4-CTNNB1 complex,1,['P35222']
4095,CTNNAL1-CTNNB1 complex,1,['P35222']
5260,CTNNB1-EP300-HADAC6-SUMO1-TCF4 complex,1,['P35222']
5261,CTNNB1-EP300-TCF4 complex,1,['P35222']
5262,CTNNB1-TCF4 complex,1,['P35222']
5264,CTNNB1-CREBBP-TCF4 complex,1,['P35222']
5281,"Cell-cell junction complex (CDH1, CTNNB1)",1,['P35222']
6334,Afadin-beta-catenin complex,1,['P35222']
6336,CTNNB1-DNMT1 complex,1,['P35222']
6339,beta-catenin-B-cell lymphoma 9 protein  complex,1,['P35222']
6354,Sox4-beta-catenin-p300 complex,1,['P35222']
6359,RHAMM-beta-catenin complex,1,['P35222']
6364,OVOL2-beta-catenin-TCF4 complex,1,['P35222']
6680,CTNNB1-GLIS2 complex,1,['P35222']
7279,CTNNB1-BTRC-PHF19 (short isoform) complex,1,['P35222']
7312,CTNNB1-ESR1 complex,1,['P35222']
7597,CTNNB1-RUNX3-TCF4 complex,1,['P35222']
9152,AR-CTNNB1 complex,1,['P35222']
9796,HDAC7-CTNNB1 complex,1,['P35222']
7366,KATNA1-KATNAL1-KATNB1-KATNBL1 complex,1,['Q9BW62']
7224,HCF1-THAP11 complex,1,['P51610']
7259,HCFC1-THAP11-ZNF143 complex,1,['P51610']
533,IMP3-IMP4-MPP10 complex,1,['O00566']
7831,MRAS-PPP1CA-SHOC2 complex,1,['Q9UQ13']
8700,HRAS-PPP1CC-SHOC2 complex,1,['Q9UQ13']
8702,MRAS-PPP1CC-SHOC2 complex (trimer),1,['Q9UQ13']
8703,NRAS-PPP1CC-SHOC2 complex,1,['Q9UQ13']
8704,MRAS-PPP1CC-SHOC2 complex (hexamer),1,['Q9UQ13']
7971,GIT1-MAT2B complex,1,['Q9Y2X7']
8602,ENTR1-GIT1-PTPN13 complex,1,['Q9Y2X7']
7954,BIF1-UVRAG-Beclin1 complex,1,['Q9Y371']
81,"Ubiquitin E3 ligase (SKP1A, FBXW8, CUL7, RBX1)",1,['P63208']
1258,"Ubiquitin E3 ligase (GLMN, FBXW8, SKP1A, RBX1)",1,['P63208']
8377,PRC1.1c complex,1,['P63208']
8378,PRC1.1d complex,1,['P63208']
6905,"PELI1-IRAK4-IRAK1-TRAF6 complex, IL-1-induced",1,['Q9NWZ3']
7651,IRAK1-IRAK4-MYD88-PELI1-TRAF6 complex,1,['Q9NWZ3']
7652,IRAK2-IRAK4-MYD88 complex,1,['Q9NWZ3']
8575,IRAK4-MYD88 complex,1,['Q9NWZ3']
7672,DNA polymerase zeta,1,['P49005']
617,CASK-LIN7C-APBA1 complex,1,['Q9NUP9']
8319,PPP6C-TRIM14-WHIP complex,1,['O00743']
8245,PPP1CB-PNUTS-TOX4-WDR82 complex,1,['P62140']
6189,ArgRS-GlnRS-AIMP1 complex,1,['P54136']
9284,MYH9-TUBB4A complex,1,['P35579']
10278,MYH9-TUBB2B complex,1,['P35579']
1037,TFIIH transcription factor core complex,1,['P32780']
8104,"TFIIH transcription factor subcomplex, cdk7-specific",1,['P32780']
613,CTF18-CTF8-DCC1-RFC3 complex,1,['P40938']
1211,"Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)",1,['Q13620']
6487,CUL4B-DDB1-TLE2 complex,1,['Q13620']
6495,CUL4B-DDB1-GRWD1 complex,1,['Q13620']
6553,CUL4B-DDB1-TLE3 complex,1,['Q13620']
926,SCRIB-LGL2 complex,1,['Q14160']
928,SCRIB-VANGL2 complex,1,['Q14160']
933,APC-SCRIB complex,1,['Q14160']
6777,SCRIB-NOS1AP-VANGL1 complex,1,['Q14160']
10808,SCRIB-TSHR complex,1,['Q14160']
6455,ARL2-TBCD complex,1,['Q9BTW9']
8608,CD274-RAB11A-TRAPPC4 complex,1,['Q9Y296']
6714,TBCE-TBCB-tubulin(alpha) complex,1,['Q15813']
6159,LPP-PPP2CA-PPP2R3A complex,1,['Q93052']
2572,RAB5-EEA1 complex,1,['Q15075']
10308,"ADRA1B-EEA1 complex, norepinephrine-stimulated",1,['Q15075']
1198,TIN2 complex,1,['Q15554']
1217,WRN-TRF2 complex,1,['Q15554']
1218,BLM-TRF2 complex,1,['Q15554']
1220,TRF2-Ku complex,1,['Q15554']
1221,TFIIA-TRF2 complex,1,['Q15554']
6816,ULK1-ATG13-ATG14-PIK3C3 complex,1,['Q8NEB9']
8546,ITGA4-ITGB7 complex,1,['P13612']
8859,ITGA4-ITGB7-MADCAM1 complex,1,['P13612']
8867,ITGA4-ITGAB7-VCAM1 complex,1,['P13612']
2213,BRCA1-BARD1-POLR2A complex,1,['P24928']
2638,HES1 promoter corepressor complex,1,['P24928']
3061,"RNA polymerase II complex (CBP, PCAF, RPB1, BAF47, CYCC, CDK8), chromatin structure modifying",1,['P24928']
3062,"RNA polymerase II complex, (CBP, RPBI, PCAF, BAF47), chromatin structure modifying",1,['P24928']
5736,"Pre-initiation complex (ACTB, POLR2A, TBP)",1,['P24928']
6218,POL2R-SYMPK-SSU72 complex,1,['P24928']
8692,"PRKN-TOMM70 subcomplex, mitochondrial",1,['O94826']
7823,MOB1A-STK3-STK38 complex,1,['Q15208']
10315,FKBP1A-GLMN complex,1,['P62942']
10334,FKBP1A-TGFBR1 complex,1,['P62942']
2938,"ECSIT complex (ECSIT, NDUFS3, TOMM20)",1,['Q15388']
6496,"TOM subcomplex (TOMM20, TOMM22), mitochondrial",1,['Q15388']
786,NCOA1-NR3C2-UBE2I complex,1,['P63279']
7050,PIAS1-SUMO1-UBC9 complex,1,['P63279']
9452,PIK3CA-PIK3R2 complex,1,['O00459']
9456,PIK3CD-PIK3R2 complex,1,['O00459']
6825,CP-MPO complex,1,['P00450']
3071,"CTLH complex, 20S",1,['Q9UL63']
6794,"LPAR2-TRIP6-NHERF2 complex, LPA stimulated",1,['Q15654']
291,MSH2-MLH1-PMS2 DNA-repair initiation complex,1,['P43246']
368,ERCC1-ERCC4-MSH2 complex,1,['P43246']
369,MSH2-MSH6-PMS2-MLH1 complex,1,['P43246']
370,MSH2-MSH6-PMS1-MLH1 complex,1,['P43246']
438,GCN5-TRRAP histone acetyltransferase complex,1,['P43246']
2224,MSH2/6-BLM-p53-RAD51 complex,1,['P43246']
2226,MutS-alpha-PK-zeta complex,1,['P43246']
8177,MutSalpha complex,1,['P43246']
8178,MutSbeta complex,1,['P43246']
9537,HDAC6-MSH2 complex,1,['P43246']
10431,HDAC10-MSH2 complex,1,['P43246']
757,Prune-GSK3beta complex,1,['P49841']
6248,CSF3R-FBXW7-GSK3B complex,1,['P49841']
6352,FoxM1-Axin-GSK3beta complex,1,['P49841']
6906,FBXW7-CDX2-GSK3B complex,1,['P49841']
7127,GSKIP-GSK3B-PRKAR2A complex,1,['P49841']
9153,AR-GSK3B complex,1,['P49841']
7930,RAB8A-SYTL4 complex,1,['P61006']
10391,ADRA2B-RAB8A complex,1,['P61006']
10392,ADRB2-RAB8A complex,1,['P61006']
1055,ZNF198-PML complex,1,['P29590']
3297,"GEMIN6-GEMIN7-STRAP complex, SMN-independent intermediate",1,['Q9Y3F4']
8596,EIF4E2-GIGYF2-ZNF598 complex,1,['Q6Y7W6']
8737,EFNB1-TUBB4B complex,1,['P68371']
10441,ANG-TUBB4B complex,1,['P68371']
10566,HBA1-HBB complex,1,['P69905']
10571,HBA1-HBE complex,1,['P69905']
10572,HBA1-HBG1 complex,1,['P69905']
10573,HBA1-HBG2 complex,1,['P69905']
10580,HBA1-HBD complex,1,['P69905']
8219,CNBP-PCBP2 complex,1,['P62633']
10221,MSN-SELPLG-SYK complex,1,['P26038']
7374,BRD7-BAF60A-MEP50 complex,1,['Q9BQA1']
441,TFTC-type histone acetyl transferase complex,1,['Q9Y2X0']
548,DRIP complex,1,['Q9Y2X0']
909,ARC92-Mediator complex,1,['Q9Y2X0']
910,CRSP-Mediator 2 complex,1,['Q9Y2X0']
9739,VDR-DRIP complex,1,['Q9Y2X0']
